TimeStamp,P1AK,P2AK,P3AK,P41AK,P42AK,P5AK,P61AK,P62AK,P63AK,P7AK,P8AK
2020-05-21 23:00:00,57.0,29.0,10.0,8.0,108.0,33.0,4.0,15.0,66.0,39.0,3.0
2020-05-22 00:00:00,60.0,30.0,10.0,8.0,105.0,31.0,1.0,13.0,69.0,39.0,3.0
2020-05-22 01:00:00,59.0,30.0,10.0,2.0,101.0,30.0,0.0,10.0,71.0,39.0,3.0
2020-05-22 02:00:00,59.0,30.0,10.0,1.0,101.0,30.0,1.0,8.0,71.0,39.0,3.0
2020-05-22 03:00:00,59.0,30.0,10.0,0.0,101.0,30.0,1.0,8.0,70.0,39.0,3.0
2020-05-22 04:00:00,59.0,30.0,10.0,0.0,100.0,30.0,1.0,8.0,70.0,39.0,3.0
2020-05-22 05:00:00,58.0,30.0,10.0,0.0,100.0,30.0,2.0,8.0,70.0,40.0,3.0
2020-05-22 06:00:00,62.0,35.0,11.0,10.0,99.0,30.0,1.0,9.0,72.0,41.0,3.0
2020-05-22 07:00:00,70.0,55.0,11.0,25.0,102.0,31.0,4.0,8.0,69.0,49.0,3.0
2020-05-22 08:00:00,123.0,113.0,16.0,41.0,116.0,45.0,23.0,18.0,78.0,65.0,16.0
2020-05-22 09:00:00,163.0,146.0,24.0,79.0,130.0,87.0,38.0,30.0,83.0,108.0,31.0
2020-05-22 10:00:00,264.0,171.0,25.0,97.0,142.0,138.0,71.0,75.0,93.0,159.0,48.0
2020-05-22 11:00:00,397.0,197.0,24.0,135.0,148.0,239.0,82.0,109.0,102.0,218.0,76.0
2020-05-22 12:00:00,436.0,200.0,24.0,160.0,156.0,259.0,90.0,112.0,103.0,246.0,83.0
2020-05-22 13:00:00,437.0,197.0,22.0,174.0,148.0,293.0,81.0,106.0,97.0,42.0,78.0
2020-05-22 14:00:00,419.0,169.0,23.0,146.0,136.0,282.0,88.0,106.0,102.0,29.0,82.0
2020-05-22 15:00:00,381.0,157.0,23.0,129.0,133.0,282.0,80.0,99.0,100.0,27.0,87.0
2020-05-22 16:00:00,370.0,140.0,17.0,123.0,127.0,245.0,84.0,108.0,94.0,189.0,68.0
2020-05-22 17:00:00,310.0,127.0,17.0,105.0,131.0,203.0,72.0,95.0,90.0,172.0,58.0
2020-05-22 18:00:00,237.0,105.0,16.0,72.0,128.0,136.0,61.0,68.0,74.0,115.0,38.0
2020-05-22 19:00:00,118.0,78.0,14.0,38.0,123.0,81.0,26.0,22.0,62.0,51.0,19.0
2020-05-22 20:00:00,89.0,65.0,12.0,44.0,128.0,68.0,28.0,14.0,60.0,21.0,14.0
2020-05-22 21:00:00,73.0,51.0,12.0,37.0,124.0,55.0,20.0,14.0,68.0,15.0,9.0
2020-05-22 22:00:00,65.0,45.0,12.0,14.0,118.0,47.0,19.0,11.0,72.0,14.0,7.0
2020-05-22 23:00:00,65.0,38.0,12.0,0.0,110.0,37.0,11.0,8.0,72.0,11.0,4.0
2020-05-23 00:00:00,65.0,36.0,12.0,2.0,104.0,33.0,5.0,6.0,69.0,10.0,4.0
2020-05-23 01:00:00,65.0,36.0,12.0,3.0,105.0,32.0,0.0,4.0,70.0,10.0,4.0
2020-05-23 02:00:00,65.0,36.0,12.0,0.0,102.0,32.0,1.0,4.0,65.0,10.0,4.0
2020-05-23 03:00:00,66.0,36.0,12.0,0.0,103.0,32.0,0.0,3.0,65.0,10.0,4.0
2020-05-23 04:00:00,66.0,36.0,12.0,0.0,103.0,32.0,0.0,3.0,65.0,10.0,4.0
2020-05-23 05:00:00,66.0,36.0,12.0,0.0,103.0,32.0,0.0,2.0,64.0,10.0,4.0
2020-05-23 06:00:00,66.0,42.0,12.0,4.0,106.0,32.0,0.0,2.0,65.0,10.0,4.0
2020-05-23 07:00:00,69.0,43.0,12.0,12.0,110.0,33.0,1.0,3.0,64.0,10.0,8.0
2020-05-23 08:00:00,73.0,46.0,12.0,15.0,108.0,37.0,5.0,3.0,64.0,12.0,17.0
2020-05-23 09:00:00,94.0,56.0,11.0,25.0,116.0,63.0,16.0,25.0,66.0,34.0,33.0
2020-05-23 10:00:00,188.0,83.0,11.0,61.0,113.0,124.0,38.0,64.0,80.0,66.0,50.0
2020-05-23 11:00:00,276.0,98.0,15.0,104.0,116.0,182.0,71.0,100.0,99.0,129.0,89.0
2020-05-23 12:00:00,355.0,105.0,17.0,126.0,124.0,263.0,84.0,107.0,99.0,170.0,123.0
2020-05-23 13:00:00,369.0,117.0,15.0,155.0,136.0,305.0,88.0,107.0,102.0,57.0,112.0
2020-05-23 14:00:00,352.0,115.0,15.0,142.0,153.0,307.0,84.0,110.0,98.0,69.0,98.0
2020-05-23 15:00:00,356.0,115.0,15.0,131.0,126.0,299.0,86.0,110.0,101.0,67.0,68.0
2020-05-23 16:00:00,348.0,112.0,18.0,121.0,119.0,255.0,83.0,102.0,93.0,38.0,55.0
2020-05-23 17:00:00,267.0,85.0,17.0,90.0,122.0,195.0,72.0,76.0,80.0,1.0,34.0
2020-05-23 18:00:00,206.0,74.0,17.0,60.0,119.0,142.0,40.0,53.0,70.0,0.0,20.0
2020-05-23 19:00:00,128.0,63.0,16.0,72.0,124.0,90.0,28.0,41.0,66.0,0.0,14.0
2020-05-23 20:00:00,98.0,59.0,16.0,63.0,128.0,65.0,23.0,30.0,62.0,0.0,14.0
2020-05-23 21:00:00,86.0,52.0,13.0,50.0,129.0,58.0,23.0,34.0,71.0,0.0,9.0
2020-05-23 22:00:00,71.0,48.0,13.0,23.0,122.0,51.0,20.0,26.0,73.0,0.0,6.0
2020-05-23 23:00:00,70.0,42.0,13.0,6.0,114.0,36.0,17.0,18.0,65.0,0.0,5.0
2020-05-24 00:00:00,70.0,41.0,13.0,0.0,112.0,32.0,16.0,13.0,60.0,1.0,4.0
2020-05-24 01:00:00,71.0,41.0,13.0,1.0,107.0,32.0,12.0,9.0,60.0,1.0,4.0
2020-05-24 02:00:00,72.0,41.0,13.0,0.0,108.0,32.0,7.0,9.0,58.0,0.0,3.0
2020-05-24 03:00:00,72.0,41.0,13.0,1.0,110.0,31.0,6.0,9.0,57.0,0.0,3.0
2020-05-24 04:00:00,72.0,41.0,13.0,1.0,108.0,31.0,3.0,9.0,57.0,0.0,3.0
2020-05-24 05:00:00,72.0,41.0,13.0,1.0,109.0,30.0,3.0,8.0,58.0,0.0,3.0
2020-05-24 06:00:00,72.0,45.0,13.0,0.0,109.0,30.0,3.0,8.0,57.0,0.0,3.0
2020-05-24 07:00:00,71.0,45.0,13.0,0.0,112.0,30.0,6.0,8.0,57.0,0.0,3.0
2020-05-24 08:00:00,71.0,46.0,13.0,1.0,113.0,30.0,4.0,8.0,60.0,0.0,3.0
2020-05-24 09:00:00,70.0,47.0,13.0,2.0,112.0,30.0,8.0,12.0,59.0,1.0,3.0
2020-05-24 10:00:00,69.0,48.0,13.0,11.0,110.0,31.0,14.0,18.0,58.0,1.0,3.0
2020-05-24 11:00:00,70.0,47.0,13.0,35.0,108.0,36.0,20.0,24.0,65.0,0.0,3.0
2020-05-24 12:00:00,67.0,47.0,13.0,43.0,120.0,36.0,24.0,29.0,68.0,2.0,3.0
2020-05-24 13:00:00,66.0,49.0,13.0,73.0,122.0,38.0,24.0,19.0,67.0,51.0,3.0
2020-05-24 14:00:00,66.0,47.0,12.0,54.0,129.0,42.0,25.0,29.0,70.0,50.0,3.0
2020-05-24 15:00:00,66.0,47.0,12.0,42.0,119.0,55.0,26.0,38.0,69.0,51.0,3.0
2020-05-24 16:00:00,65.0,46.0,12.0,58.0,113.0,71.0,44.0,44.0,69.0,52.0,3.0
2020-05-24 17:00:00,67.0,48.0,12.0,39.0,112.0,66.0,44.0,40.0,66.0,51.0,3.0
2020-05-24 18:00:00,67.0,52.0,12.0,45.0,124.0,62.0,33.0,25.0,62.0,50.0,3.0
2020-05-24 19:00:00,67.0,53.0,12.0,44.0,129.0,59.0,23.0,25.0,65.0,51.0,3.0
2020-05-24 20:00:00,66.0,55.0,14.0,16.0,126.0,50.0,19.0,20.0,62.0,50.0,3.0
2020-05-24 21:00:00,66.0,49.0,14.0,5.0,117.0,43.0,11.0,14.0,66.0,47.0,3.0
2020-05-24 22:00:00,66.0,45.0,14.0,0.0,118.0,37.0,8.0,8.0,67.0,47.0,3.0
2020-05-24 23:00:00,66.0,45.0,14.0,0.0,115.0,32.0,4.0,7.0,63.0,47.0,3.0
2020-05-25 00:00:00,68.0,45.0,14.0,0.0,118.0,29.0,4.0,7.0,62.0,47.0,3.0
2020-05-25 01:00:00,67.0,45.0,14.0,0.0,118.0,29.0,3.0,6.0,61.0,47.0,3.0
2020-05-25 02:00:00,67.0,45.0,14.0,1.0,117.0,29.0,4.0,6.0,61.0,47.0,3.0
2020-05-25 03:00:00,67.0,45.0,14.0,1.0,117.0,29.0,4.0,6.0,62.0,47.0,3.0
2020-05-25 04:00:00,67.0,45.0,14.0,1.0,116.0,29.0,4.0,6.0,62.0,47.0,3.0
2020-05-25 05:00:00,67.0,45.0,14.0,1.0,116.0,29.0,4.0,6.0,63.0,47.0,3.0
2020-05-25 06:00:00,64.0,52.0,13.0,15.0,117.0,29.0,2.0,7.0,60.0,49.0,3.0
2020-05-25 07:00:00,76.0,66.0,19.0,26.0,123.0,33.0,9.0,8.0,61.0,68.0,3.0
2020-05-25 08:00:00,174.0,172.0,192.0,71.0,151.0,73.0,30.0,20.0,69.0,119.0,15.0
2020-05-25 09:00:00,254.0,223.0,264.0,117.0,184.0,130.0,60.0,29.0,76.0,174.0,34.0
2020-05-25 10:00:00,311.0,253.0,272.0,137.0,183.0,180.0,70.0,78.0,88.0,214.0,55.0
2020-05-25 11:00:00,362.0,269.0,268.0,168.0,183.0,244.0,83.0,103.0,95.0,240.0,56.0
2020-05-25 12:00:00,386.0,269.0,214.0,146.0,182.0,244.0,75.0,95.0,91.0,233.0,78.0
2020-05-25 13:00:00,374.0,254.0,144.0,153.0,170.0,191.0,69.0,92.0,90.0,43.0,70.0
2020-05-25 14:00:00,353.0,243.0,82.0,130.0,162.0,190.0,73.0,83.0,89.0,46.0,58.0
2020-05-25 15:00:00,355.0,239.0,53.0,88.0,155.0,210.0,82.0,96.0,92.0,56.0,67.0
2020-05-25 16:00:00,357.0,223.0,33.0,76.0,142.0,212.0,82.0,98.0,99.0,57.0,73.0
2020-05-25 17:00:00,305.0,180.0,28.0,60.0,122.0,175.0,77.0,92.0,91.0,0.0,51.0
2020-05-25 18:00:00,231.0,128.0,24.0,28.0,116.0,128.0,59.0,46.0,74.0,1.0,28.0
2020-05-25 19:00:00,121.0,90.0,22.0,21.0,106.0,92.0,22.0,33.0,62.0,54.0,12.0
2020-05-25 20:00:00,80.0,78.0,21.0,14.0,112.0,72.0,20.0,20.0,65.0,34.0,6.0
2020-05-25 21:00:00,66.0,64.0,21.0,4.0,111.0,53.0,8.0,12.0,68.0,26.0,6.0
2020-05-25 22:00:00,66.0,56.0,21.0,1.0,99.0,42.0,11.0,7.0,66.0,24.0,6.0
2020-05-25 23:00:00,67.0,56.0,21.0,1.0,105.0,34.0,6.0,7.0,63.0,24.0,5.0
2020-05-26 00:00:00,67.0,55.0,21.0,1.0,106.0,34.0,5.0,5.0,61.0,24.0,5.0
2020-05-26 01:00:00,68.0,55.0,21.0,0.0,104.0,34.0,2.0,5.0,62.0,24.0,5.0
2020-05-26 02:00:00,68.0,54.0,21.0,1.0,104.0,33.0,2.0,4.0,62.0,24.0,5.0
2020-05-26 03:00:00,69.0,54.0,21.0,0.0,103.0,33.0,1.0,3.0,62.0,24.0,4.0
2020-05-26 04:00:00,69.0,54.0,21.0,0.0,103.0,33.0,1.0,3.0,62.0,24.0,4.0
2020-05-26 05:00:00,69.0,54.0,21.0,0.0,103.0,33.0,2.0,3.0,63.0,25.0,4.0
2020-05-26 06:00:00,73.0,62.0,21.0,14.0,103.0,34.0,3.0,3.0,62.0,27.0,5.0
2020-05-26 07:00:00,90.0,78.0,23.0,30.0,111.0,43.0,5.0,4.0,59.0,42.0,4.0
2020-05-26 08:00:00,177.0,181.0,164.0,67.0,137.0,60.0,10.0,17.0,72.0,85.0,14.0
2020-05-26 09:00:00,239.0,241.0,240.0,121.0,173.0,103.0,40.0,37.0,83.0,145.0,27.0
2020-05-26 10:00:00,331.0,268.0,251.0,147.0,177.0,155.0,79.0,69.0,98.0,206.0,54.0
2020-05-26 11:00:00,407.0,275.0,235.0,157.0,191.0,212.0,83.0,110.0,97.0,226.0,58.0
2020-05-26 12:00:00,408.0,276.0,200.0,154.0,175.0,215.0,74.0,104.0,101.0,212.0,66.0
2020-05-26 13:00:00,381.0,256.0,132.0,146.0,165.0,207.0,59.0,96.0,86.0,60.0,69.0
2020-05-26 14:00:00,384.0,237.0,76.0,131.0,161.0,199.0,59.0,85.0,84.0,38.0,60.0
2020-05-26 15:00:00,382.0,210.0,42.0,110.0,144.0,230.0,69.0,95.0,90.0,17.0,64.0
2020-05-26 16:00:00,380.0,197.0,34.0,113.0,122.0,224.0,78.0,108.0,92.0,8.0,74.0
2020-05-26 17:00:00,331.0,165.0,31.0,76.0,114.0,193.0,67.0,85.0,93.0,1.0,63.0
2020-05-26 18:00:00,250.0,137.0,26.0,56.0,109.0,117.0,53.0,52.0,82.0,92.0,42.0
2020-05-26 19:00:00,144.0,102.0,23.0,42.0,105.0,81.0,35.0,23.0,72.0,49.0,19.0
2020-05-26 20:00:00,89.0,84.0,22.0,29.0,100.0,58.0,13.0,17.0,67.0,28.0,10.0
2020-05-26 21:00:00,81.0,69.0,22.0,24.0,95.0,50.0,5.0,15.0,65.0,20.0,6.0
2020-05-26 22:00:00,73.0,65.0,22.0,15.0,95.0,43.0,0.0,11.0,68.0,20.0,5.0
2020-05-26 23:00:00,72.0,62.0,22.0,8.0,100.0,36.0,0.0,7.0,64.0,19.0,5.0
2020-05-27 00:00:00,75.0,62.0,22.0,1.0,99.0,31.0,0.0,7.0,64.0,19.0,5.0
2020-05-27 01:00:00,75.0,62.0,22.0,0.0,98.0,31.0,1.0,4.0,64.0,19.0,5.0
2020-05-27 02:00:00,75.0,62.0,22.0,0.0,98.0,31.0,2.0,4.0,64.0,19.0,5.0
2020-05-27 03:00:00,75.0,62.0,22.0,0.0,99.0,31.0,0.0,4.0,64.0,19.0,5.0
2020-05-27 04:00:00,75.0,62.0,22.0,1.0,98.0,31.0,0.0,4.0,64.0,19.0,5.0
2020-05-27 05:00:00,74.0,62.0,22.0,0.0,99.0,31.0,1.0,4.0,64.0,19.0,5.0
2020-05-27 06:00:00,78.0,69.0,22.0,15.0,99.0,32.0,0.0,4.0,62.0,23.0,5.0
2020-05-27 07:00:00,97.0,93.0,24.0,29.0,102.0,38.0,3.0,4.0,60.0,41.0,5.0
2020-05-27 08:00:00,186.0,192.0,174.0,70.0,122.0,69.0,26.0,19.0,69.0,85.0,17.0
2020-05-27 09:00:00,244.0,234.0,197.0,104.0,157.0,129.0,49.0,34.0,82.0,145.0,44.0
2020-05-27 10:00:00,343.0,264.0,214.0,137.0,157.0,198.0,69.0,73.0,99.0,202.0,78.0
2020-05-27 11:00:00,425.0,279.0,211.0,174.0,171.0,257.0,67.0,104.0,95.0,234.0,102.0
2020-05-27 12:00:00,418.0,275.0,209.0,161.0,162.0,255.0,74.0,105.0,96.0,227.0,94.0
2020-05-27 13:00:00,380.0,265.0,177.0,168.0,175.0,229.0,57.0,91.0,89.0,48.0,80.0
2020-05-27 14:00:00,352.0,247.0,96.0,106.0,160.0,218.0,51.0,88.0,76.0,11.0,61.0
2020-05-27 15:00:00,348.0,223.0,52.0,88.0,162.0,210.0,55.0,81.0,79.0,5.0,65.0
2020-05-27 16:00:00,314.0,215.0,48.0,90.0,131.0,192.0,72.0,82.0,80.0,1.0,50.0
2020-05-27 17:00:00,289.0,182.0,39.0,72.0,111.0,183.0,64.0,76.0,89.0,130.0,42.0
2020-05-27 18:00:00,223.0,135.0,34.0,37.0,106.0,127.0,60.0,56.0,82.0,105.0,34.0
2020-05-27 19:00:00,144.0,110.0,32.0,23.0,93.0,76.0,31.0,34.0,60.0,55.0,14.0
2020-05-27 20:00:00,107.0,87.0,32.0,21.0,104.0,51.0,20.0,22.0,58.0,42.0,10.0
2020-05-27 21:00:00,87.0,76.0,32.0,5.0,107.0,45.0,10.0,17.0,64.0,31.0,3.0
2020-05-27 22:00:00,82.0,70.0,32.0,0.0,100.0,37.0,10.0,10.0,64.0,26.0,0.0
2020-05-27 23:00:00,82.0,69.0,32.0,0.0,94.0,34.0,4.0,7.0,64.0,26.0,0.0
2020-05-28 00:00:00,82.0,69.0,32.0,1.0,95.0,34.0,3.0,5.0,63.0,26.0,0.0
2020-05-28 01:00:00,82.0,69.0,32.0,1.0,95.0,34.0,4.0,5.0,63.0,26.0,0.0
2020-05-28 02:00:00,82.0,69.0,32.0,0.0,95.0,34.0,3.0,5.0,63.0,26.0,0.0
2020-05-28 03:00:00,83.0,69.0,32.0,0.0,95.0,34.0,3.0,5.0,63.0,26.0,0.0
2020-05-28 04:00:00,83.0,69.0,32.0,1.0,94.0,34.0,3.0,5.0,63.0,26.0,0.0
2020-05-28 05:00:00,82.0,69.0,32.0,0.0,93.0,34.0,3.0,5.0,64.0,27.0,0.0
2020-05-28 06:00:00,85.0,74.0,32.0,15.0,97.0,36.0,3.0,5.0,62.0,27.0,0.0
2020-05-28 07:00:00,98.0,61.0,34.0,28.0,98.0,42.0,7.0,7.0,58.0,44.0,0.0
2020-05-28 08:00:00,194.0,162.0,224.0,64.0,113.0,69.0,20.0,16.0,63.0,94.0,13.0
2020-05-28 09:00:00,258.0,204.0,243.0,100.0,157.0,111.0,45.0,40.0,71.0,138.0,36.0
2020-05-28 10:00:00,345.0,224.0,255.0,123.0,159.0,161.0,74.0,66.0,89.0,191.0,56.0
2020-05-28 11:00:00,432.0,228.0,249.0,136.0,135.0,212.0,79.0,106.0,99.0,233.0,60.0
2020-05-28 12:00:00,447.0,235.0,243.0,109.0,166.0,224.0,80.0,91.0,100.0,243.0,67.0
2020-05-28 13:00:00,418.0,225.0,187.0,123.0,164.0,225.0,59.0,89.0,92.0,38.0,54.0
2020-05-28 14:00:00,397.0,206.0,88.0,95.0,155.0,220.0,77.0,89.0,90.0,31.0,59.0
2020-05-28 15:00:00,394.0,197.0,60.0,87.0,142.0,213.0,86.0,106.0,102.0,43.0,70.0
2020-05-28 16:00:00,401.0,192.0,57.0,85.0,140.0,234.0,83.0,106.0,106.0,233.0,65.0
2020-05-28 17:00:00,375.0,157.0,39.0,51.0,109.0,207.0,70.0,100.0,102.0,193.0,60.0
2020-05-28 18:00:00,296.0,114.0,45.0,38.0,109.0,166.0,62.0,83.0,89.0,134.0,42.0
2020-05-28 19:00:00,161.0,80.0,46.0,24.0,123.0,98.0,35.0,45.0,75.0,71.0,23.0
2020-05-28 20:00:00,118.0,64.0,42.0,19.0,97.0,63.0,17.0,28.0,78.0,38.0,10.0
2020-05-28 21:00:00,96.0,50.0,34.0,1.0,97.0,53.0,13.0,21.0,71.0,30.0,7.0
2020-05-28 22:00:00,88.0,35.0,34.0,0.0,96.0,45.0,2.0,10.0,71.0,22.0,2.0
2020-05-28 23:00:00,86.0,32.0,34.0,1.0,98.0,42.0,0.0,8.0,72.0,20.0,1.0
2020-05-29 00:00:00,86.0,30.0,34.0,0.0,96.0,40.0,0.0,6.0,71.0,20.0,1.0
2020-05-29 01:00:00,86.0,30.0,34.0,2.0,98.0,38.0,0.0,5.0,72.0,20.0,1.0
2020-05-29 02:00:00,86.0,30.0,34.0,1.0,97.0,36.0,1.0,5.0,71.0,20.0,1.0
2020-05-29 03:00:00,86.0,30.0,34.0,1.0,96.0,36.0,1.0,5.0,71.0,20.0,1.0
2020-05-29 04:00:00,86.0,30.0,34.0,1.0,96.0,36.0,2.0,5.0,71.0,20.0,1.0
2020-05-29 05:00:00,88.0,30.0,34.0,0.0,96.0,36.0,2.0,5.0,71.0,20.0,1.0
2020-05-29 06:00:00,89.0,34.0,34.0,16.0,98.0,36.0,1.0,7.0,70.0,24.0,1.0
2020-05-29 07:00:00,104.0,56.0,38.0,28.0,105.0,41.0,4.0,5.0,65.0,38.0,2.0
2020-05-29 08:00:00,190.0,151.0,189.0,74.0,121.0,68.0,22.0,12.0,80.0,88.0,10.0
2020-05-29 09:00:00,249.0,190.0,207.0,102.0,158.0,125.0,45.0,35.0,85.0,133.0,36.0
2020-05-29 10:00:00,300.0,211.0,190.0,121.0,153.0,203.0,71.0,78.0,90.0,186.0,40.0
2020-05-29 11:00:00,398.0,235.0,175.0,129.0,155.0,253.0,88.0,109.0,102.0,221.0,74.0
2020-05-29 12:00:00,402.0,227.0,164.0,133.0,159.0,243.0,81.0,99.0,93.0,197.0,89.0
2020-05-29 13:00:00,356.0,208.0,90.0,132.0,145.0,225.0,66.0,88.0,85.0,29.0,79.0
2020-05-29 14:00:00,340.0,176.0,30.0,111.0,133.0,227.0,71.0,86.0,87.0,13.0,72.0
2020-05-29 15:00:00,336.0,151.0,21.0,89.0,120.0,220.0,73.0,92.0,96.0,7.0,74.0
2020-05-29 16:00:00,302.0,138.0,18.0,97.0,111.0,231.0,71.0,97.0,91.0,18.0,52.0
2020-05-29 17:00:00,270.0,127.0,13.0,84.0,98.0,215.0,76.0,97.0,96.0,5.0,44.0
2020-05-29 18:00:00,210.0,104.0,13.0,62.0,103.0,161.0,72.0,63.0,95.0,0.0,37.0
2020-05-29 19:00:00,130.0,64.0,13.0,48.0,107.0,100.0,39.0,43.0,71.0,0.0,26.0
2020-05-29 20:00:00,94.0,42.0,14.0,40.0,103.0,65.0,25.0,27.0,79.0,0.0,16.0
2020-05-29 21:00:00,77.0,36.0,14.0,32.0,108.0,69.0,17.0,19.0,78.0,0.0,11.0
2020-05-29 22:00:00,62.0,33.0,14.0,16.0,93.0,59.0,21.0,16.0,74.0,0.0,9.0
2020-05-29 23:00:00,60.0,30.0,14.0,0.0,94.0,51.0,16.0,13.0,72.0,0.0,3.0
2020-05-30 00:00:00,60.0,30.0,14.0,0.0,86.0,44.0,4.0,8.0,70.0,0.0,2.0
2020-05-30 01:00:00,59.0,30.0,14.0,0.0,81.0,40.0,3.0,7.0,66.0,0.0,2.0
2020-05-30 02:00:00,59.0,30.0,14.0,1.0,81.0,38.0,1.0,7.0,65.0,0.0,2.0
2020-05-30 03:00:00,59.0,30.0,14.0,0.0,82.0,38.0,0.0,7.0,64.0,0.0,2.0
2020-05-30 04:00:00,59.0,30.0,14.0,0.0,81.0,38.0,0.0,6.0,63.0,0.0,2.0
2020-05-30 05:00:00,58.0,30.0,14.0,0.0,82.0,38.0,0.0,6.0,63.0,0.0,2.0
2020-05-30 06:00:00,58.0,30.0,14.0,5.0,85.0,38.0,0.0,6.0,62.0,0.0,2.0
2020-05-30 07:00:00,57.0,30.0,14.0,13.0,87.0,39.0,0.0,6.0,62.0,3.0,5.0
2020-05-30 08:00:00,64.0,36.0,22.0,14.0,90.0,43.0,3.0,7.0,63.0,4.0,23.0
2020-05-30 09:00:00,74.0,50.0,22.0,29.0,87.0,72.0,18.0,26.0,67.0,25.0,36.0
2020-05-30 10:00:00,161.0,68.0,23.0,51.0,95.0,145.0,38.0,64.0,81.0,101.0,61.0
2020-05-30 11:00:00,273.0,92.0,23.0,96.0,104.0,220.0,72.0,99.0,93.0,171.0,102.0
2020-05-30 12:00:00,326.0,111.0,24.0,112.0,107.0,264.0,83.0,111.0,101.0,193.0,98.0
2020-05-30 13:00:00,339.0,113.0,22.0,124.0,109.0,266.0,85.0,109.0,95.0,43.0,105.0
2020-05-30 14:00:00,334.0,99.0,23.0,129.0,101.0,281.0,85.0,103.0,97.0,190.0,83.0
2020-05-30 15:00:00,303.0,85.0,23.0,102.0,101.0,255.0,82.0,97.0,96.0,185.0,46.0
2020-05-30 16:00:00,282.0,87.0,15.0,99.0,96.0,236.0,81.0,97.0,82.0,168.0,36.0
2020-05-30 17:00:00,236.0,79.0,12.0,73.0,88.0,209.0,72.0,88.0,73.0,148.0,25.0
2020-05-30 18:00:00,174.0,76.0,10.0,59.0,97.0,133.0,60.0,72.0,71.0,119.0,15.0
2020-05-30 19:00:00,121.0,65.0,11.0,56.0,92.0,104.0,37.0,43.0,66.0,66.0,6.0
2020-05-30 20:00:00,88.0,50.0,11.0,41.0,88.0,93.0,29.0,37.0,78.0,41.0,9.0
2020-05-30 21:00:00,81.0,46.0,11.0,29.0,84.0,83.0,39.0,45.0,72.0,32.0,11.0
2020-05-30 22:00:00,76.0,39.0,9.0,6.0,74.0,66.0,37.0,34.0,77.0,30.0,10.0
2020-05-30 23:00:00,65.0,33.0,9.0,2.0,71.0,63.0,34.0,28.0,75.0,29.0,7.0
2020-05-31 00:00:00,61.0,29.0,9.0,0.0,74.0,45.0,32.0,21.0,73.0,29.0,7.0
2020-05-31 01:00:00,60.0,29.0,8.0,0.0,72.0,41.0,16.0,11.0,73.0,29.0,5.0
2020-05-31 02:00:00,59.0,29.0,8.0,0.0,68.0,38.0,14.0,9.0,70.0,29.0,5.0
2020-05-31 03:00:00,59.0,29.0,8.0,1.0,66.0,38.0,13.0,8.0,67.0,29.0,4.0
2020-05-31 04:00:00,59.0,29.0,8.0,0.0,63.0,38.0,11.0,8.0,67.0,29.0,4.0
2020-05-31 05:00:00,59.0,29.0,8.0,0.0,63.0,38.0,11.0,8.0,66.0,29.0,4.0
2020-05-31 06:00:00,59.0,31.0,8.0,0.0,65.0,38.0,9.0,8.0,67.0,28.0,4.0
2020-05-31 07:00:00,57.0,31.0,8.0,0.0,66.0,38.0,9.0,9.0,65.0,28.0,4.0
2020-05-31 08:00:00,57.0,31.0,8.0,2.0,63.0,38.0,12.0,9.0,66.0,28.0,4.0
2020-05-31 09:00:00,56.0,31.0,8.0,6.0,62.0,38.0,14.0,11.0,68.0,28.0,4.0
2020-05-31 10:00:00,56.0,31.0,8.0,15.0,64.0,40.0,22.0,23.0,69.0,30.0,5.0
2020-05-31 11:00:00,55.0,34.0,8.0,33.0,71.0,44.0,24.0,21.0,80.0,32.0,6.0
2020-05-31 12:00:00,53.0,36.0,7.0,55.0,75.0,48.0,21.0,33.0,82.0,29.0,5.0
2020-05-31 13:00:00,54.0,39.0,7.0,81.0,77.0,46.0,23.0,24.0,71.0,51.0,4.0
2020-05-31 14:00:00,54.0,37.0,7.0,78.0,85.0,43.0,44.0,25.0,66.0,51.0,3.0
2020-05-31 15:00:00,65.0,39.0,7.0,103.0,79.0,48.0,51.0,29.0,69.0,60.0,2.0
2020-05-31 16:00:00,73.0,38.0,7.0,118.0,76.0,52.0,51.0,43.0,76.0,61.0,4.0
2020-05-31 17:00:00,65.0,37.0,7.0,92.0,82.0,54.0,60.0,47.0,77.0,61.0,7.0
2020-05-31 18:00:00,67.0,39.0,7.0,100.0,79.0,51.0,50.0,39.0,74.0,55.0,7.0
2020-05-31 19:00:00,67.0,40.0,7.0,86.0,82.0,60.0,42.0,53.0,83.0,55.0,5.0
2020-05-31 20:00:00,74.0,40.0,7.0,66.0,78.0,62.0,38.0,40.0,85.0,54.0,7.0
2020-05-31 21:00:00,74.0,40.0,7.0,30.0,77.0,53.0,42.0,39.0,78.0,52.0,6.0
2020-05-31 22:00:00,70.0,34.0,7.0,13.0,73.0,49.0,41.0,29.0,76.0,51.0,2.0
2020-05-31 23:00:00,66.0,28.0,7.0,0.0,72.0,44.0,28.0,23.0,76.0,50.0,2.0
2020-06-01 00:00:00,61.0,28.0,7.0,1.0,76.0,38.0,25.0,16.0,74.0,49.0,2.0
2020-06-01 01:00:00,56.0,27.0,7.0,0.0,69.0,37.0,18.0,11.0,69.0,48.0,2.0
2020-06-01 02:00:00,56.0,27.0,7.0,1.0,70.0,37.0,13.0,10.0,67.0,48.0,2.0
