		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Wind	Heat	THW			Heat	Cool	In 	In	In 	In 	Arc.
Date	Time	Out	Temp	Temp	Hum	Pt.	Speed	Dir	Run	Speed	Chill	Index	Index	Bar  	Rain	D-D 	D-D 	Temp	Hum	Dew	Heat	Int.
01.01.20	0:01	0.2	0.3	0.0	97	-0.3	0.9	ESE	1.61	2.2	-0.4	0.2	-0.4	1035.4	0.00	0.378	0.000	13.8	33	-2.2	12.1	30
01.01.20	0:31	0.0	0.1	-0.1	97	-0.4	1.3	ESE	2.41	2.2	-1.5	0.0	-1.5	1035.3	0.00	0.382	0.000	13.8	33	-2.2	12.1	30
01.01.20	1:01	0.0	0.1	-0.1	97	-0.4	1.8	ESE	3.22	3.1	-2.2	0.0	-2.2	1035.0	0.00	0.382	0.000	13.8	33	-2.2	12.1	30
01.01.20	1:31	0.1	0.2	-0.1	97	-0.4	1.3	ESE	2.41	2.2	-1.4	0.1	-1.4	1034.9	0.00	0.381	0.000	13.7	33	-2.3	12.1	30
01.01.20	2:01	-0.4	-0.1	-0.7	96	-0.9	1.8	ESE	3.22	3.1	-2.6	-0.4	-2.7	1034.9	0.00	0.390	0.000	13.7	33	-2.3	12.1	30
01.01.20	2:31	-0.9	-0.7	-1.0	96	-1.4	1.3	ESE	2.41	2.7	-2.5	-0.9	-2.6	1034.7	0.00	0.400	0.000	13.7	33	-2.3	12.1	30
01.01.20	3:01	-0.8	-0.6	-1.0	95	-1.5	1.3	ESE	2.41	2.2	-2.4	-0.8	-2.4	1034.2	0.00	0.398	0.000	13.7	33	-2.3	12.1	30
01.01.20	3:31	-0.7	-0.6	-0.8	95	-1.4	1.8	ESE	3.22	2.7	-2.9	-0.7	-3.0	1034.0	0.00	0.396	0.000	13.7	33	-2.3	12.1	30
01.01.20	4:01	-0.5	-0.4	-0.6	95	-1.2	1.3	ESE	2.41	2.7	-2.1	-0.6	-2.1	1033.8	0.00	0.392	0.000	13.7	33	-2.3	12.0	30
01.01.20	4:31	-0.2	0.2	-0.6	94	-1.1	0.9	ESE	1.61	2.2	-0.8	-0.3	-0.9	1033.7	0.00	0.387	0.000	13.7	33	-2.3	12.0	30
01.01.20	5:01	0.1	0.2	0.0	92	-1.0	0.9	E	1.61	2.7	-0.4	0.1	-0.5	1033.5	0.00	0.380	0.000	13.7	33	-2.3	12.0	30
01.01.20	5:31	0.2	0.3	0.0	91	-1.1	0.9	E	1.61	2.2	-0.4	0.1	-0.4	1033.5	0.00	0.378	0.000	13.7	33	-2.3	12.0	30
01.01.20	6:01	0.2	0.3	0.2	91	-1.1	0.9	E	1.61	1.8	-0.3	0.2	-0.4	1033.2	0.00	0.377	0.000	13.6	33	-2.4	11.9	30
01.01.20	6:31	0.6	0.7	0.3	88	-1.1	1.8	ESE	3.22	3.1	-1.5	0.5	-1.6	1033.1	0.00	0.369	0.000	13.6	33	-2.4	11.9	30
01.01.20	7:01	0.6	0.7	0.5	88	-1.1	2.2	ESE	4.02	4.9	-2.0	0.5	-2.1	1033.1	0.00	0.369	0.000	13.6	33	-2.4	11.9	30
01.01.20	7:31	0.5	0.6	0.4	87	-1.4	1.8	ESE	3.22	3.6	-1.6	0.4	-1.7	1033.0	0.00	0.372	0.000	13.6	33	-2.4	11.9	30
01.01.20	8:01	0.6	0.7	0.6	87	-1.3	1.8	ESE	3.22	3.1	-1.5	0.5	-1.6	1032.9	0.00	0.369	0.000	13.6	33	-2.4	11.9	30
01.01.20	8:31	0.4	0.6	0.3	87	-1.5	2.7	ESE	4.83	4.5	-2.7	0.3	-2.8	1033.1	0.00	0.373	0.000	13.6	33	-2.4	11.9	30
01.01.20	9:01	0.4	0.6	0.3	86	-1.7	2.2	ESE	4.02	4.0	-2.3	0.3	-2.4	1033.0	0.00	0.374	0.000	13.6	33	-2.4	11.9	30
01.01.20	9:31	0.7	0.8	0.6	85	-1.5	2.7	ESE	4.83	4.9	-2.3	0.6	-2.4	1033.1	0.00	0.367	0.000	13.5	33	-2.5	11.9	30
01.01.20	10:01	1.1	1.2	0.8	83	-1.5	2.7	ESE	4.83	7.2	-1.9	0.9	-2.1	1033.0	0.00	0.360	0.000	13.5	33	-2.5	11.9	30
01.01.20	10:31	1.4	1.6	1.2	83	-1.2	2.7	ESE	4.83	5.8	-1.6	1.2	-1.7	1033.1	0.00	0.353	0.000	13.4	33	-2.5	11.8	30
01.01.20	11:01	1.8	2.2	1.6	81	-1.1	2.7	ESE	4.83	4.9	-1.0	1.7	-1.2	1032.9	0.00	0.344	0.000	13.4	33	-2.5	11.8	30
01.01.20	11:31	2.6	3.1	2.2	77	-1.0	3.1	ESE	5.63	6.7	-0.4	2.4	-0.7	1032.8	0.00	0.328	0.000	13.4	33	-2.5	11.8	30
01.01.20	12:01	3.3	3.7	3.1	76	-0.6	2.7	ESE	4.83	5.8	0.7	3.1	0.5	1032.5	0.00	0.314	0.000	13.4	33	-2.5	11.8	30
01.01.20	12:31	4.1	4.3	3.7	74	-0.2	2.2	ESE	4.02	4.9	2.1	3.8	1.8	1032.2	0.00	0.297	0.000	13.4	33	-2.5	11.8	30
01.01.20	13:01	4.4	4.8	4.2	73	0.0	2.2	ESE	4.02	5.8	2.5	4.2	2.2	1032.0	0.00	0.289	0.000	13.4	33	-2.5	11.8	30
01.01.20	13:31	4.9	5.1	4.7	71	0.1	3.1	ESE	5.63	6.3	2.3	4.6	1.9	1031.6	0.00	0.280	0.000	13.4	33	-2.5	11.8	30
01.01.20	14:01	5.1	5.2	5.0	71	0.3	3.6	ESE	6.44	7.2	2.2	4.8	1.9	1031.4	0.00	0.275	0.000	13.4	33	-2.5	11.8	30
01.01.20	14:31	5.1	5.2	5.1	71	0.3	3.6	ESE	6.44	6.7	2.2	4.8	1.9	1031.2	0.00	0.275	0.000	13.4	33	-2.5	11.8	30
01.01.20	15:01	5.1	5.2	5.1	71	0.3	4.0	ESE	7.24	6.7	1.9	4.8	1.6	1031.2	0.00	0.275	0.000	13.5	33	-2.5	11.9	30
01.01.20	15:31	5.0	5.1	4.8	70	-0.0	3.1	ESE	5.63	7.2	2.4	4.7	2.1	1031.0	0.00	0.278	0.000	13.5	33	-2.5	11.9	30
01.01.20	16:01	4.6	4.8	4.2	73	0.2	3.6	ESE	6.44	6.7	1.7	4.3	1.4	1031.0	0.00	0.286	0.000	13.5	33	-2.5	11.9	30
01.01.20	16:31	3.8	4.2	3.6	74	-0.4	3.1	ESE	5.63	5.8	1.0	3.6	0.8	1030.9	0.00	0.302	0.000	13.4	33	-2.5	11.8	30
01.01.20	17:01	3.6	3.6	3.4	71	-1.2	3.1	ESE	5.63	6.3	0.7	3.2	0.3	1030.9	0.00	0.308	0.000	13.4	33	-2.5	11.8	30
01.01.20	17:31	3.4	3.6	3.2	74	-0.8	3.6	ESE	6.44	7.2	0.2	3.2	-0.1	1030.8	0.00	0.311	0.000	13.4	33	-2.5	11.8	30
01.01.20	18:01	3.1	3.1	3.0	72	-1.5	3.6	ESE	6.44	5.8	-0.3	2.8	-0.6	1030.7	0.00	0.318	0.000	13.4	33	-2.5	11.8	30
01.01.20	18:31	3.1	3.1	3.0	71	-1.7	3.1	ESE	5.63	6.3	0.1	2.7	-0.3	1030.7	0.00	0.318	0.000	13.4	33	-2.5	11.8	30
01.01.20	19:01	2.9	3.1	2.9	71	-1.8	3.1	ESE	5.63	6.3	-0.1	2.6	-0.4	1030.6	0.00	0.321	0.000	13.4	33	-2.5	11.8	30
01.01.20	19:31	2.8	2.9	2.6	72	-1.8	3.6	ESE	6.44	6.7	-0.6	2.5	-0.9	1030.5	0.00	0.324	0.000	13.4	33	-2.5	11.8	30
01.01.20	20:01	2.6	2.6	2.4	73	-1.8	3.1	ESE	5.63	6.3	-0.6	2.3	-0.8	1030.5	0.00	0.329	0.000	13.4	33	-2.5	11.8	30
01.01.20	20:31	2.3	2.4	2.3	71	-2.4	2.7	ESE	4.83	5.8	-0.4	2.0	-0.8	1030.4	0.00	0.333	0.000	13.4	33	-2.5	11.8	30
01.01.20	21:01	2.4	2.5	2.4	68	-2.9	2.7	ESE	4.83	4.9	-0.3	2.1	-0.6	1030.2	0.00	0.331	0.000	13.4	33	-2.5	11.8	30
01.01.20	21:31	2.4	2.5	2.3	68	-2.9	3.1	ESE	5.63	5.8	-0.7	2.1	-1.1	1030.0	0.00	0.332	0.000	13.4	32	-2.9	11.8	30
01.01.20	22:01	2.3	2.3	2.3	66	-3.4	3.1	ESE	5.63	5.4	-0.9	1.9	-1.3	1029.7	0.00	0.334	0.000	13.4	32	-2.9	11.8	30
01.01.20	22:31	2.3	2.4	2.2	66	-3.4	2.7	ESE	4.83	4.9	-0.5	1.9	-0.9	1029.6	0.00	0.334	0.000	13.4	32	-2.9	11.8	30
01.01.20	23:01	1.8	2.2	1.5	72	-2.7	2.7	ESE	4.83	4.0	-1.1	1.5	-1.4	1029.6	0.00	0.345	0.000	13.4	32	-2.9	11.8	30
01.01.20	23:31	1.6	1.8	1.4	72	-2.9	2.7	ESE	4.83	5.4	-1.3	1.3	-1.6	1029.7	0.00	0.348	0.000	13.4	32	-2.9	11.8	30
02.01.20	0:01	1.8	1.9	1.7	75	-2.2	3.1	ESE	5.63	6.3	-1.4	1.6	-1.7	1029.5	0.00	0.345	0.000	13.4	32	-3.0	11.7	30
02.01.20	0:31	1.6	1.7	1.6	77	-2.0	2.7	ESE	4.83	4.9	-1.3	1.4	-1.5	1029.3	0.00	0.348	0.000	13.4	32	-3.0	11.7	30
02.01.20	1:01	1.6	1.6	1.5	78	-1.9	2.2	ESE	4.02	4.5	-0.9	1.3	-1.1	1028.8	0.00	0.350	0.000	13.4	32	-3.0	11.7	30
02.01.20	1:31	1.5	1.6	1.4	78	-1.9	1.8	ESE	3.22	3.6	-0.4	1.3	-0.7	1028.6	0.00	0.351	0.000	13.4	32	-3.0	11.7	30
02.01.20	2:01	1.2	1.4	0.9	79	-2.1	0.0	SE	0.00	1.3	1.2	0.9	0.9	1028.6	0.00	0.358	0.000	13.4	32	-3.0	11.7	30
02.01.20	2:31	0.8	0.9	0.6	81	-2.1	1.3	ESE	2.41	2.7	-0.6	0.6	-0.8	1028.4	0.00	0.366	0.000	13.3	32	-3.0	11.7	30
02.01.20	3:01	0.7	0.7	0.6	82	-2.1	1.8	ESE	3.22	3.6	-1.4	0.5	-1.6	1028.3	0.00	0.368	0.000	13.3	32	-3.0	11.7	30
02.01.20	3:31	0.6	0.6	0.4	83	-2.0	1.8	ESE	3.22	3.6	-1.6	0.4	-1.7	1028.0	0.00	0.370	0.000	13.3	32	-3.0	11.7	30
02.01.20	4:01	0.4	0.6	0.4	84	-1.9	2.2	ESE	4.02	4.5	-2.2	0.3	-2.3	1027.8	0.00	0.373	0.000	13.3	32	-3.0	11.7	30
02.01.20	4:31	0.2	0.4	0.1	85	-2.0	1.8	ESE	3.22	3.1	-1.9	0.1	-2.1	1027.7	0.00	0.377	0.000	13.3	32	-3.0	11.7	30
02.01.20	5:01	0.3	0.4	0.2	85	-1.9	2.2	ESE	4.02	4.0	-2.3	0.2	-2.4	1027.4	0.00	0.375	0.000	13.3	32	-3.1	11.6	30
02.01.20	5:31	0.3	0.4	0.2	84	-2.1	2.2	ESE	4.02	4.0	-2.4	0.2	-2.5	1027.2	0.00	0.376	0.000	13.3	32	-3.1	11.6	30
02.01.20	6:01	0.3	0.3	0.2	83	-2.3	1.8	ESE	3.22	4.5	-1.8	0.2	-1.9	1027.2	0.00	0.376	0.000	13.3	32	-3.1	11.6	30
02.01.20	6:31	0.1	0.2	0.1	85	-2.1	2.2	ESE	4.02	4.9	-2.6	0.0	-2.7	1027.1	0.00	0.380	0.000	13.2	32	-3.1	11.6	30
02.01.20	7:01	0.1	0.1	0.0	85	-2.2	1.3	ESE	2.41	4.5	-1.4	-0.1	-1.6	1027.3	0.00	0.381	0.000	13.2	32	-3.1	11.6	30
02.01.20	7:31	-0.1	0.1	-0.2	86	-2.2	0.9	ESE	1.61	2.7	-0.7	-0.2	-0.8	1027.4	0.00	0.384	0.000	13.2	32	-3.1	11.6	30
02.01.20	8:01	-0.3	-0.2	-0.4	87	-2.2	0.9	SE	1.61	2.2	-0.9	-0.4	-1.0	1027.3	0.00	0.388	0.000	13.2	32	-3.2	11.6	30
02.01.20	8:31	-0.5	-0.4	-0.6	88	-2.2	0.4	ESE	0.80	3.6	-0.5	-0.6	-0.6	1027.4	0.00	0.392	0.000	13.2	32	-3.2	11.6	30
02.01.20	9:01	-0.6	-0.5	-0.8	88	-2.4	0.9	ESE	1.61	2.7	-1.2	-0.7	-1.3	1027.4	0.00	0.395	0.000	13.2	32	-3.2	11.6	30
02.01.20	9:31	-0.7	-0.5	-0.8	88	-2.5	1.8	ESE	3.22	3.1	-3.0	-0.8	-3.1	1027.4	0.00	0.397	0.000	13.2	32	-3.2	11.6	30
02.01.20	10:01	-0.2	0.0	-0.5	87	-2.1	0.4	SE	0.80	2.2	-0.2	-0.3	-0.3	1027.6	0.00	0.387	0.000	13.2	32	-3.2	11.6	30
02.01.20	10:31	0.0	0.1	-0.1	83	-2.5	0.0	W	0.00	1.3	0.0	-0.1	-0.1	1027.8	0.00	0.382	0.000	13.1	32	-3.2	11.5	30
02.01.20	11:01	-0.2	0.0	-0.6	87	-2.1	0.4	WNW	0.80	2.2	-0.2	-0.3	-0.3	1027.6	0.00	0.387	0.000	13.1	32	-3.2	11.5	30
02.01.20	11:31	-0.6	-0.5	-0.7	88	-2.4	0.4	W	0.80	2.2	-0.6	-0.7	-0.7	1027.4	0.00	0.395	0.000	13.1	32	-3.2	11.5	30
02.01.20	12:01	-0.6	-0.5	-0.6	89	-2.1	0.4	WSW	0.80	1.3	-0.6	-0.7	-0.7	1026.8	0.00	0.394	0.000	13.1	32	-3.2	11.5	30
02.01.20	12:31	-0.3	-0.1	-0.6	88	-2.0	0.0	---	0.00	0.4	-0.3	-0.4	-0.4	1026.7	0.00	0.388	0.000	13.1	32	-3.2	11.5	30
02.01.20	13:01	-0.7	-0.3	-0.9	91	-2.0	0.4	NW	0.80	2.2	-0.7	-0.8	-0.8	1026.4	0.00	0.397	0.000	13.1	32	-3.2	11.5	30
02.01.20	13:31	-0.8	-0.7	-0.9	91	-2.1	0.0	NW	0.00	1.8	-0.8	-0.9	-0.9	1026.3	0.00	0.399	0.000	13.1	32	-3.2	11.5	30
02.01.20	14:01	-0.6	-0.3	-0.8	92	-1.7	0.0	WNW	0.00	1.8	-0.6	-0.7	-0.7	1026.1	0.00	0.395	0.000	13.1	32	-3.2	11.5	30
02.01.20	14:31	-0.3	-0.2	-0.4	90	-1.7	0.0	---	0.00	0.0	-0.3	-0.4	-0.4	1025.8	0.00	0.388	0.000	13.1	32	-3.2	11.5	30
02.01.20	15:01	-0.4	-0.4	-0.6	91	-1.7	0.9	E	1.61	2.7	-1.1	-0.6	-1.2	1025.2	0.00	0.391	0.000	13.1	32	-3.2	11.5	30
02.01.20	15:31	-0.1	0.3	-0.6	91	-1.4	0.9	E	1.61	2.7	-0.7	-0.2	-0.8	1025.2	0.00	0.384	0.000	13.1	32	-3.2	11.5	30
02.01.20	16:01	0.5	0.7	0.3	90	-1.0	1.3	ESE	2.41	3.1	-0.9	0.4	-1.1	1024.8	0.00	0.372	0.000	13.1	32	-3.2	11.5	30
02.01.20	16:31	1.1	1.3	0.7	86	-1.0	1.8	ESE	3.22	4.9	-0.9	0.9	-1.1	1024.6	0.00	0.360	0.000	13.1	32	-3.2	11.5	30
02.01.20	17:01	1.8	2.2	1.3	88	0.0	2.2	ESE	4.02	4.5	-0.7	1.7	-0.7	1024.3	0.00	0.345	0.000	13.2	32	-3.2	11.6	30
02.01.20	17:31	2.9	3.4	2.2	88	1.2	2.2	SE	4.02	4.9	0.7	2.9	0.7	1024.3	0.00	0.321	0.000	13.1	32	-3.2	11.5	30
02.01.20	18:01	3.2	3.3	2.7	86	1.0	2.2	SE	4.02	4.5	1.0	3.1	0.9	1024.4	0.00	0.316	0.000	13.2	32	-3.2	11.6	30
02.01.20	18:31	3.1	3.3	2.6	87	1.1	2.7	SE	4.83	7.6	0.4	2.9	0.3	1024.1	0.00	0.318	0.000	13.2	32	-3.2	11.6	30
02.01.20	19:01	2.6	3.1	1.9	88	0.8	2.7	ESE	4.83	5.8	-0.1	2.6	-0.2	1023.9	0.00	0.328	0.000	13.2	33	-2.8	11.6	30
02.01.20	19:31	1.8	1.9	1.8	90	0.4	2.7	SE	4.83	5.8	-1.0	1.8	-1.1	1023.6	0.00	0.344	0.000	13.2	33	-2.8	11.6	30
02.01.20	20:01	1.9	2.1	1.8	91	0.6	2.2	SE	4.02	4.5	-0.5	1.8	-0.6	1023.4	0.00	0.343	0.000	13.2	33	-2.8	11.6	30
02.01.20	20:31	2.2	2.3	2.1	90	0.8	1.8	SSE	3.22	4.0	0.4	2.2	0.3	1023.0	0.00	0.336	0.000	13.2	33	-2.8	11.6	30
02.01.20	21:01	2.4	2.6	2.3	89	0.8	1.8	ESE	3.22	3.6	0.7	2.4	0.6	1023.0	0.00	0.331	0.000	13.2	33	-2.7	11.6	30
02.01.20	21:31	2.4	2.8	2.2	90	1.0	1.8	SSE	3.22	3.6	0.7	2.4	0.6	1022.7	0.00	0.331	0.000	13.2	33	-2.7	11.6	30
02.01.20	22:01	2.5	2.8	2.2	91	1.2	1.3	SSE	2.41	3.6	1.3	2.4	1.3	1022.5	0.00	0.330	0.000	13.2	33	-2.7	11.6	30
02.01.20	22:31	2.5	2.7	2.3	90	1.0	0.4	E	0.80	3.1	2.5	2.4	2.4	1022.6	0.00	0.330	0.000	13.2	33	-2.7	11.6	30
02.01.20	23:01	2.1	2.3	1.8	91	0.7	0.4	ESE	0.80	2.2	2.1	2.0	2.0	1022.5	0.00	0.339	0.000	13.2	33	-2.7	11.6	30
02.01.20	23:31	2.1	2.2	1.9	92	0.9	1.8	SSE	3.22	3.1	0.2	2.0	0.2	1022.4	0.00	0.339	0.000	13.2	33	-2.7	11.6	30
03.01.20	0:01	2.8	3.7	2.2	91	1.5	2.2	S	4.02	4.5	0.6	2.8	0.6	1021.9	0.00	0.323	0.000	13.2	33	-2.7	11.6	30
03.01.20	0:31	4.3	4.6	3.7	87	2.4	2.2	SSE	4.02	5.8	2.3	4.2	2.2	1021.6	0.00	0.292	0.000	13.2	33	-2.7	11.6	30
03.01.20	1:01	4.5	4.6	4.3	86	2.4	2.7	SSE	4.83	6.3	2.2	4.4	2.1	1021.2	0.00	0.288	0.000	13.2	33	-2.7	11.6	30
03.01.20	1:31	3.9	4.2	3.9	87	2.0	3.1	SSE	5.63	5.8	1.2	3.8	1.1	1020.8	0.00	0.300	0.000	13.2	33	-2.7	11.6	30
03.01.20	2:01	4.0	4.1	3.9	86	1.9	3.1	SSE	5.63	6.3	1.2	3.9	1.1	1020.3	0.00	0.299	0.000	13.2	33	-2.7	11.6	30
03.01.20	2:31	3.8	3.9	3.7	87	1.8	2.7	SSE	4.83	6.7	1.3	3.7	1.2	1019.9	0.00	0.303	0.000	13.2	33	-2.7	11.6	30
03.01.20	3:01	3.8	4.1	3.7	87	1.9	3.1	SSE	5.63	7.2	1.0	3.7	0.9	1019.7	0.00	0.302	0.000	13.2	33	-2.7	11.6	30
03.01.20	3:31	4.2	4.5	4.1	87	2.2	2.7	SE	4.83	4.9	1.8	4.1	1.7	1019.3	0.00	0.294	0.000	13.2	33	-2.7	11.6	30
03.01.20	4:01	4.6	4.8	4.5	86	2.5	2.7	SE	4.83	5.8	2.3	4.5	2.2	1019.0	0.00	0.286	0.000	13.2	33	-2.7	11.6	30
03.01.20	4:31	4.9	5.6	4.7	85	2.6	2.2	SSE	4.02	6.3	3.1	4.8	2.9	1019.0	0.00	0.279	0.000	13.2	33	-2.7	11.6	30
03.01.20	5:01	6.3	6.7	5.6	81	3.3	3.1	S	5.63	7.6	4.0	6.2	3.9	1018.7	0.00	0.251	0.000	13.2	33	-2.7	11.6	30
03.01.20	5:31	6.8	6.9	6.7	81	3.8	2.7	S	4.83	7.2	4.9	6.7	4.8	1018.2	0.00	0.240	0.000	13.2	33	-2.7	11.6	30
03.01.20	6:01	7.0	7.1	6.9	81	4.0	3.6	S	6.44	8.0	4.5	6.9	4.4	1018.1	0.00	0.236	0.000	13.2	33	-2.7	11.6	30
03.01.20	6:31	7.2	7.2	7.1	82	4.3	3.6	S	6.44	8.5	4.7	7.1	4.6	1017.7	0.00	0.233	0.000	13.2	34	-2.3	11.7	30
03.01.20	7:01	7.2	7.4	7.2	82	4.4	4.0	S	7.24	8.5	4.4	7.1	4.3	1017.8	0.00	0.231	0.000	13.3	34	-2.3	11.7	30
03.01.20	7:31	7.3	7.4	7.3	82	4.5	3.6	S	6.44	9.4	4.9	7.2	4.8	1017.6	0.00	0.229	0.000	13.3	34	-2.3	11.7	30
03.01.20	8:01	7.3	7.4	7.2	82	4.4	4.0	S	7.24	9.4	4.5	7.2	4.4	1017.3	0.00	0.230	0.000	13.3	34	-2.3	11.7	30
03.01.20	8:31	7.4	7.5	7.4	82	4.6	4.0	S	7.24	8.5	4.7	7.4	4.7	1017.4	0.00	0.227	0.000	13.2	35	-1.9	11.7	30
03.01.20	9:01	7.6	7.7	7.5	81	4.6	4.9	S	8.85	11.6	4.3	7.5	4.2	1017.3	0.00	0.223	0.000	13.3	35	-1.9	11.7	30
03.01.20	9:31	7.7	7.8	7.7	82	4.8	4.0	SSW	7.24	9.8	5.1	7.7	5.0	1017.3	0.00	0.221	0.000	13.3	35	-1.9	11.7	30
03.01.20	10:01	7.8	7.8	7.7	82	4.9	4.5	SSW	8.05	10.7	4.8	7.7	4.7	1017.2	0.00	0.220	0.000	13.3	36	-1.5	11.8	30
03.01.20	10:31	7.8	7.9	7.8	83	5.1	3.6	SSW	6.44	8.0	5.5	7.8	5.4	1017.4	0.00	0.219	0.000	13.3	36	-1.5	11.8	30
03.01.20	11:01	7.8	7.9	7.8	83	5.1	2.7	SSW	4.83	8.0	6.1	7.8	6.1	1017.3	0.00	0.219	0.000	13.3	36	-1.5	11.8	30
03.01.20	11:31	7.8	7.9	7.8	85	5.5	2.7	SW	4.83	7.2	6.1	7.8	6.1	1016.7	0.00	0.219	0.000	13.3	37	-1.1	11.8	30
03.01.20	12:01	7.9	8.1	7.8	84	5.4	3.1	SW	5.63	8.5	6.0	7.9	6.0	1016.6	0.00	0.216	0.000	13.3	37	-1.1	11.8	30
03.01.20	12:31	8.1	8.1	7.9	87	6.0	3.6	SW	6.44	7.6	5.7	8.1	5.8	1016.4	0.00	0.214	0.000	13.4	37	-1.0	11.9	30
03.01.20	13:01	7.6	7.9	7.4	91	6.2	2.2	SW	4.02	6.7	6.2	7.7	6.2	1016.0	0.00	0.223	0.000	13.4	38	-0.7	11.9	30
03.01.20	13:31	7.4	7.5	7.4	93	6.4	2.7	WSW	4.83	6.3	5.7	7.6	5.8	1016.0	0.20	0.227	0.000	13.4	38	-0.6	12.0	30
03.01.20	14:01	7.6	7.8	7.4	92	6.3	2.7	SW	4.83	6.3	5.8	7.7	5.9	1015.5	0.00	0.225	0.000	13.4	38	-0.6	12.0	30
03.01.20	14:31	7.9	7.9	7.8	91	6.5	2.2	SW	4.02	7.2	6.5	8.0	6.6	1015.4	0.00	0.218	0.000	13.4	39	-0.3	12.0	30
03.01.20	15:01	7.8	7.9	7.8	93	6.8	2.7	SW	4.83	7.2	6.1	7.9	6.2	1015.5	0.20	0.219	0.000	13.4	39	-0.3	12.0	30
03.01.20	15:31	7.7	7.8	7.7	93	6.7	2.2	WSW	4.02	6.7	6.3	7.8	6.4	1015.5	0.00	0.221	0.000	13.5	40	0.1	12.1	30
03.01.20	16:01	7.8	7.9	7.7	93	6.8	3.1	WSW	5.63	7.6	5.8	7.9	5.9	1015.3	0.20	0.219	0.000	13.5	40	0.1	12.1	30
03.01.20	16:31	7.9	7.9	7.9	93	6.9	2.7	SW	4.83	6.7	6.3	8.1	6.4	1015.2	0.80	0.216	0.000	13.5	40	0.1	12.1	30
03.01.20	17:01	7.8	7.9	7.8	94	6.9	3.1	WSW	5.63	9.8	5.8	8.0	6.0	1015.4	1.00	0.219	0.000	13.5	41	0.5	12.2	30
03.01.20	17:31	7.9	8.1	7.8	95	7.2	4.5	WSW	8.05	9.8	5.0	8.1	5.2	1015.6	0.80	0.216	0.000	13.5	41	0.5	12.2	30
03.01.20	18:01	8.1	8.1	8.1	97	7.6	3.1	WSW	5.63	9.4	6.1	8.3	6.3	1016.5	0.40	0.214	0.000	13.6	42	0.9	12.2	30
03.01.20	18:31	8.1	8.1	8.0	98	7.8	2.2	W	4.02	7.2	6.7	8.3	6.9	1017.0	0.00	0.214	0.000	13.7	42	1.0	12.3	30
03.01.20	19:01	8.0	8.1	7.9	99	7.9	2.2	W	4.02	7.2	6.7	8.2	6.9	1017.4	0.00	0.215	0.000	13.7	43	1.3	12.4	30
03.01.20	19:31	7.9	8.0	7.9	100	7.9	1.3	WNW	2.41	6.7	7.5	8.2	7.7	1018.2	0.40	0.216	0.000	13.7	43	1.3	12.4	30
03.01.20	20:01	7.9	8.0	7.4	99	7.7	2.7	NW	4.83	12.1	6.2	8.1	6.4	1019.2	0.00	0.218	0.000	13.7	43	1.4	12.4	30
03.01.20	20:31	6.4	7.4	5.9	94	5.5	4.5	NW	8.05	13.4	3.2	6.5	3.3	1020.5	0.00	0.248	0.000	13.7	43	1.4	12.4	30
03.01.20	21:01	5.8	5.9	5.6	96	5.2	2.7	NW	4.83	7.6	3.7	5.8	3.7	1021.6	0.00	0.262	0.000	13.7	43	1.4	12.4	30
03.01.20	21:31	5.4	5.6	5.2	94	4.5	2.7	NW	4.83	10.3	3.2	5.4	3.2	1022.5	0.00	0.270	0.000	13.7	43	1.4	12.4	30
03.01.20	22:01	5.2	5.2	5.1	97	4.7	1.8	NW	3.22	6.3	3.8	5.2	3.8	1023.2	0.00	0.274	0.000	13.7	43	1.4	12.4	30
03.01.20	22:31	5.1	5.2	5.0	96	4.5	1.3	NW	2.41	6.7	4.3	5.2	4.3	1023.9	0.00	0.275	0.000	13.7	43	1.4	12.4	30
03.01.20	23:01	4.9	5.0	4.9	96	4.4	1.3	WNW	2.41	4.9	4.1	5.0	4.2	1024.4	0.00	0.279	0.000	13.7	43	1.4	12.4	30
03.01.20	23:31	4.8	4.9	4.8	96	4.2	1.8	WNW	3.22	5.8	3.4	4.9	3.4	1025.0	0.00	0.281	0.000	13.7	42	1.0	12.4	30
04.01.20	0:01	4.7	4.8	4.6	95	3.9	1.3	WNW	2.41	4.5	3.8	4.7	3.8	1025.2	0.00	0.285	0.000	13.7	42	1.0	12.4	30
04.01.20	0:31	4.6	4.6	4.5	95	3.8	1.3	W	2.41	4.5	3.7	4.6	3.7	1025.4	0.00	0.287	0.000	13.8	42	1.1	12.4	30
04.01.20	1:01	4.3	4.5	4.2	96	3.8	1.8	W	3.22	4.9	2.8	4.4	2.9	1025.7	0.00	0.292	0.000	13.8	42	1.1	12.4	30
04.01.20	1:31	4.0	4.2	3.8	95	3.3	1.3	W	2.41	4.0	3.1	4.0	3.1	1025.8	0.00	0.299	0.000	13.8	42	1.1	12.4	30
04.01.20	2:01	3.7	3.8	3.4	95	2.9	1.3	WSW	2.41	4.9	2.7	3.7	2.7	1026.0	0.00	0.306	0.000	13.8	41	0.7	12.4	30
04.01.20	2:31	3.2	3.4	3.1	96	2.6	1.8	WSW	3.22	4.0	1.6	3.2	1.6	1025.9	0.00	0.315	0.000	13.8	41	0.7	12.4	30
04.01.20	3:01	2.9	3.1	2.8	96	2.3	1.3	WSW	2.41	4.5	1.8	2.9	1.8	1026.0	0.00	0.322	0.000	13.8	41	0.7	12.4	30
